cmpyCd,cmpyNm,ptrn,mog,prdNm,age,mlInsRt,fmlInsRt,basDt,ofrInstNm
N14,에이스,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(에이),20,2621,2322,20240201,손해보험협회
N14,에이스,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(에이),25,1951,2349,20240201,손해보험협회
N14,에이스,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(에이),30,2775,3058,20240201,손해보험협회
N14,에이스,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(에이),35,2970,2526,20240201,손해보험협회
N14,에이스,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(에이),40,2270,3099,20240201,손해보험협회
N14,에이스,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(에이),45,2601,3065,20240201,손해보험협회
N14,에이스,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(에이),50,1469,3052,20240201,손해보험협회
N14,에이스,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(에이),55,3597,3264,20240201,손해보험협회
N14,에이스,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(에이),60,2842,3486,20240201,손해보험협회
N14,에이스,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(에이),65,1981,2733,20240201,손해보험협회
N14,에이스,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(에이),70,2845,3577,20240201,손해보험협회
N14,에이스,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(에이),20,1383,2006,20240201,손해보험협회
N14,에이스,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(에이),25,4397,977,20240201,손해보험협회
N14,에이스,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(에이),30,3651,2274,20240201,손해보험협회
N14,에이스,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(에이),35,3203,3860,20240201,손해보험협회
N14,에이스,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(에이),40,3234,3875,20240201,손해보험협회
N14,에이스,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(에이),45,2606,2529,20240201,손해보험협회
N14,에이스,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(에이),50,3629,2470,20240201,손해보험협회
N14,에이스,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(에이),55,3477,3687,20240201,손해보험협회
N14,에이스,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(에이),60,3694,1615,20240201,손해보험협회
N14,에이스,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(에이),65,2726,3011,20240201,손해보험협회
N14,에이스,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(에이),70,2804,2859,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),20,3236,2405,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),25,2845,1914,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),30,2617,1654,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),35,3093,2655,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),40,2267,4138,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),45,2803,3014,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),50,2489,2489,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),55,3259,2550,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),60,3002,3405,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),65,2585,1800,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),70,1778,3878,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),20,3744,3291,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),25,2651,1800,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),30,2774,2729,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),35,2094,1697,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),40,1615,3293,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),45,2035,3032,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),50,2681,3242,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),55,3268,2626,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),60,3104,2717,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),65,2507,3535,20240201,손해보험협회
N15,더케이,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),70,2661,2734,20240201,손해보험협회
N15,더케이,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),20,1867,3005,20240201,손해보험협회
N15,더케이,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),25,2511,2442,20240201,손해보험협회
N15,더케이,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),30,2328,2707,20240201,손해보험협회
N15,더케이,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),35,1394,3311,20240201,손해보험협회
N15,더케이,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),40,2969,2449,20240201,손해보험협회
N15,더케이,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),45,1761,3124,20240201,손해보험협회
N15,더케이,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),50,2492,3779,20240201,손해보험협회
N15,더케이,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),55,3389,3950,20240201,손해보험협회
N15,더케이,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),60,3109,3608,20240201,손해보험협회
N15,더케이,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),65,3370,2461,20240201,손해보험협회
N15,더케이,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(더케),70,3149,2174,20240201,손해보험협회
N15,더케이,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),20,4655,2724,20240201,손해보험협회
N15,더케이,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),25,3020,3092,20240201,손해보험협회
N15,더케이,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),30,2130,3791,20240201,손해보험협회
N15,더케이,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),35,2179,1861,20240201,손해보험협회
N15,더케이,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),40,2866,1840,20240201,손해보험협회
N15,더케이,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),45,4249,2626,20240201,손해보험협회
N15,더케이,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),50,423,2949,20240201,손해보험협회
N15,더케이,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),55,3442,2483,20240201,손해보험협회
N15,더케이,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),60,1915,2722,20240201,손해보험협회
N15,더케이,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),65,2614,2068,20240201,손해보험협회
N15,더케이,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(더케),70,2148,2917,20240201,손해보험협회
N01,삼성화재,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),20,3722,3146,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),25,1617,3261,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),30,3617,3845,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),35,2240,2757,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),40,3454,2404,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),45,3441,2781,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),50,2322,2229,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),55,3999,2052,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),60,2065,3058,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),65,2975,1816,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),70,2584,2187,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),20,2486,4693,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),25,2757,2139,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),30,4617,3466,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),35,3579,2175,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),40,3953,3412,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),45,3117,1512,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),50,2984,4097,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),55,3176,2517,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),60,2817,2680,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),65,2360,2769,20240301,손해보험협회
N01,삼성화재,4세대 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),70,4154,3797,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),20,2396,3756,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),25,3608,3275,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),30,3345,2102,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),35,2675,3424,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),40,2034,2019,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),45,3244,2207,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),50,3659,2234,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),55,3195,3046,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),60,2614,2620,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),65,2455,2786,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,상해입원,(무)케어플랜 실손의료비보험(삼성),70,2230,2632,20240301,손해보험협회
N01,삼성화재,노후 실손의료보험,3대비급여,(무)케어플랜 실손의료비보험(삼성),20,3598,1947,20240301,손해보험협회
